Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2015-12-01,19799.080078125,20012.400390625,19797.55078125,20012.400390625,20012.400390625,133100000.0,20012.400390625,20012.400390625,0.793651,15882.861582419922,15882.861582419922,0.0,98.41272399999977,1296090.736444069,13169.950833228355
2016-01-04,18818.580078125,18951.119140625,18394.4296875,18450.98046875,18450.98046875,140200000.0,18450.98046875,18450.98046875,0.793651,14643.639100003906,14643.639100003906,0.0,99.20637499999977,1310734.375544073,13212.199070312528
2016-02-01,17699.599609375,17905.369140625,17666.48046875,17865.23046875,17865.23046875,245000000.0,17865.23046875,17865.23046875,0.793651,14178.758026753907,14178.758026753907,0.0,100.00002599999976,1324913.133570827,13249.127890935051
2016-03-01,16013.0,16099.419921875,15857.3701171875,16085.509765625,16085.509765625,152300000.0,16085.509765625,16085.509765625,0.793651,12766.280910998046,12766.280910998046,0.0,100.79367699999976,1337679.4144818252,13271.461606483792
2016-04-01,16719.560546875,16719.560546875,16113.009765625,16164.16015625,16164.16015625,178400000.0,16164.16015625,16164.16015625,0.793651,12828.701872167969,12828.701872167969,0.0,101.58732799999976,1350508.116353993,13294.06081390384
2016-05-02,16357.099609375,16357.099609375,15975.4697265625,16147.3798828125,16147.3798828125,179900000.0,16147.3798828125,16147.3798828125,0.793651,12815.384191374023,12815.384191374023,0.0,102.38097899999975,1363323.5005453671,13316.179566376
2016-06-01,17097.220703125,17145.94921875,16908.919921875,16955.73046875,16955.73046875,133700000.0,16955.73046875,16955.73046875,0.793651,13456.932442253907,13456.932442253907,0.0,103.17462999999975,1376780.432987621,13344.176111778877
2016-07-01,15698.01953125,15765.0,15635.5703125,15682.48046875,15682.48046875,119900000.0,15682.48046875,15682.48046875,0.793651,12446.416306503907,12446.416306503907,0.0,103.96828099999975,1389226.8492941249,13362.02576335881
2016-08-01,16415.310546875,16677.490234375,16319.150390625,16635.76953125,16635.76953125,174100000.0,16635.76953125,16635.76953125,0.793651,13202.995124246094,13202.995124246094,0.0,104.76193199999975,1402429.8444183709,13386.826852509499
2016-09-01,16885.16015625,16941.1796875,16864.560546875,16926.83984375,16926.83984375,131500000.0,16926.83984375,16926.83984375,0.793651,13434.00336883203,13434.00336883203,0.0,105.55558299999974,1415863.8477872028,13413.443491541382
2016-10-03,16566.029296875,16652.16015625,16554.830078125,16598.669921875,16598.669921875,99200000.0,16598.669921875,16598.669921875,0.793651,13173.550982166016,13173.550982166016,0.0,106.34923399999974,1429037.3987693689,13437.21383803641
2016-11-01,17380.5390625,17473.119140625,17339.640625,17442.400390625,17442.400390625,123000000.0,17442.400390625,17442.400390625,0.793651,13843.178512419921,13843.178512419921,0.0,107.14288499999974,1442880.5772817887,13466.881886574103
2016-12-01,18535.240234375,18746.279296875,18469.26953125,18513.119140625,18513.119140625,188000000.0,18513.119140625,18513.119140625,0.793651,14692.955519076171,14692.955519076171,0.0,107.93653599999973,1457573.532800865,13503.986572265656
2017-01-04,19298.6796875,19594.16015625,19277.9296875,19594.16015625,19594.16015625,163500000.0,19594.16015625,19594.16015625,0.793651,15550.924802167969,15550.924802167969,0.0,108.73018699999973,1473124.457603033,13548.440394046564
2017-02-01,18926.970703125,19155.7890625,18916.1796875,19148.080078125,19148.080078125,131500000.0,19148.080078125,19148.080078125,0.793651,15196.892902083984,15196.892902083984,0.0,109.52383799999973,1488321.3505051169,13589.017493206553
2017-03-01,19226.939453125,19414.55078125,19164.619140625,19393.5390625,19393.5390625,132300000.0,19393.5390625,19393.5390625,0.793651,15391.701670492188,15391.701670492188,0.0,110.31748899999972,1503713.0521756092,13630.776641187082
2017-04-03,18988.0,19068.619140625,18920.51953125,18983.23046875,18983.23046875,134200000.0,18983.23046875,18983.23046875,0.793651,15066.059844753907,15066.059844753907,0.0,111.11113999999972,1518779.112020363,13669.008454241104
